nohup: ignoring input
11.859381774600779 17.505400892187584 1.7744139581884302
85.51267368677772 0 1.7744139581884302
13.088758870402977 12.655842550281198 0.1302083977138627
86.87037777164483 1 0.1302083977138627
14.071900508048088 14.200090341656512 0.6804140821799846
86.71302320501898 2 0.6804140821799846
13.338522761940606 13.174350832266189 0.9260060189740711
84.33508787301294 3 0.9260060189740711
8.457790156207825 17.91670728530816 0.31483502040454736
67.30930935378348 4 0.31483502040454736
13.271231312056274 15.320732120000098 0.5836446563849321
84.03513861001986 5 0.5836446563849321
12.10766362618749 8.607712894609282 0.6225459232862105
77.20493691867645 6 0.6225459232862105
17.401441733444926 15.601056135725756 0.5486871706423234
72.92932522613476 7 0.5486871706423234
17.602306548681547 17.471189181644228 1.8948178764411043
80.30804876414045 8 1.8948178764411043
9.948944884722216 17.583394322488655 1.6001277169189105
73.69330314608139 9 1.6001277169189105
11.224107258915906 16.827734632175552 1.517964448403141
75.10203005242272 10 1.517964448403141
17.031732215847665 12.406770886809362 1.5780532230455202
84.4054151835024 11 1.5780532230455202
17.40710361111344 16.07083080686575 1.8494286999657117
77.64186486038241 12 1.8494286999657117
10.147263989670138 9.620420242384366 0.3229094052657043
85.0268435467104 13 0.3229094052657043
7.423657355709641 16.461157048107196 0.1472435889383892
90.46933386164567 14 0.1472435889383892
10.161039695397946 10.2066145684852 0.8780018527571647
75.30828348971525 15 0.8780018527571647
15.819662122659052 16.401181449187344 0.9092792123027721
74.79188270087323 16 0.9092792123027721
9.239767215380692 8.782559589113168 1.7844003186795125
89.78995569540315 17 1.7844003186795125
14.243714046216018 12.298653125213097 1.1189698682156868
75.3394067025929 18 1.1189698682156868
7.863801364916768 14.182962542395375 0.18411486947861938
74.19405909375003 19 0.18411486947861938
11.685822883761821 15.877048146394705 1.2708732475862947
83.271126392707 20 1.2708732475862947
17.53238409915261 11.901243103516116 1.1589172619808832
74.40706871553114 21 1.1589172619808832
11.321651624114912 17.64019519171492 1.698949800732453
85.95939168340061 22 1.698949800732453
15.834382158873819 8.446372582775222 1.6926316324346193
76.18159525062134 23 1.6926316324346193
10.721147900904771 9.009609689224758 1.1341310899073378
77.56591145208644 24 1.1341310899073378
12.071300108472776 10.601203741988328 0.3675076809192467
80.78580751493932 25 0.3675076809192467
15.39799440639389 14.826478168515926 0.43586926634497314
78.36383199993564 26 0.43586926634497314
8.358638363436542 10.761228842949116 0.5317952517703144
78.39762292698309 27 0.5317952517703144
9.875991725986175 12.95659261327863 1.7339842900132951
73.49660665988421 28 1.7339842900132951
13.065892112926598 8.456610450555381 1.3305280740681908
90.54201100191952 29 1.3305280740681908
14.077384382045992 10.482876208534927 0.9401258223899546
81.37924276284963 30 0.9401258223899546
16.72917542168956 7.719641393073882 1.8764337737366574
81.36956218002365 31 1.8764337737366574
9.57368021475432 14.529645546266172 1.1148046554695923
80.84231554433855 32 1.1148046554695923
17.30129835693841 8.66926548276158 1.5633531348991316
52.775003045391834 33 1.5633531348991316
17.555406200899068 13.615752290546205 0.5163577771195319
78.22361543104631 34 0.5163577771195319
17.085725261960746 12.163127929842105 0.994880625966289
85.31314080545074 35 0.994880625966289
7.920350846944867 9.698858574722497 1.5701615225489378
86.18467114516928 36 1.5701615225489378
15.943154417896757 11.339575759002415 0.44242184980557075
78.59058120543435 37 0.44242184980557075
13.01710678172865 11.457412847516046 0.1182175577568008
90.4133638897826 38 0.1182175577568008
13.992561426218057 10.08788146005519 0.39959640340925345
79.8875400800903 39 0.39959640340925345
14.222573822942916 14.206868496807944 0.12705660052280987
79.95317876031864 40 0.12705660052280987
